"","gene","term","estimate","statistic","p.value","lod","fdr"
"229","239207_at","sensitive",0.645154147170905,7.17750262212898,9.78575396013421e-05,1.90202756043477,0.012948978315422
"230","218706_s_at","sensitive",-0.868791916002226,-7.17065802446722,9.85119818661625e-05,1.89548742661671,0.012948978315422
"231","214164_x_at","sensitive",0.602715283612455,7.15837148549687,9.96989642364149e-05,1.88373281690787,0.0129786687372047
"232","225365_at","sensitive",0.610348582035851,7.15424212064249,0.000100101449651632,1.87977801070013,0.0129873092075696
"233","201753_s_at","sensitive",-0.61786978017807,-7.13282684246441,0.000102217892200604,1.85923391875088,0.0130912723593043
"234","222787_s_at","sensitive",0.921021309308078,7.12973048332191,0.000102527986499359,1.85625878490777,0.0130912723593043
"235","208596_s_at","sensitive",0.900249671330867,7.1275216798326,0.000102749831287601,1.85413572587111,0.0130912723593043
"236","242320_at","sensitive",0.657831697349564,7.12545049542881,0.000102958337713779,1.8521443895025,0.0130912723593043
"237","212215_at","sensitive",0.628449107856195,7.12122610215801,0.000103385063839997,1.848081191369,0.013115031010329
"238","212115_at","sensitive",0.861768302057267,7.10621178568222,0.000104917678344793,1.83362171137351,0.0132786436655129
"239","207739_s_at","sensitive",-0.665988728940012,-7.09086218413307,0.000106510603712459,1.81881011108691,0.0133366358519115
"240","209735_at","sensitive",-0.744498498359337,-7.0805473771876,0.000107596094099222,1.80884020431645,0.0134310877736871
"241","202505_at","sensitive",0.743320994490035,7.06521229506456,0.00010923263988155,1.79399312486834,0.0135025148784439
"242","204276_at","sensitive",-0.632677607148615,-7.0489784943218,0.000110995223556888,1.77824359839836,0.0135507895608745
"243","203642_s_at","sensitive",0.610486412139705,7.04879916943656,0.000111014868969392,1.77806943704529,0.0135507895608745
"244","202626_s_at","sensitive",-0.598345838025446,-7.04411740606147,0.000111529132188267,1.77352104241512,0.0135507895608745
"245","237737_at","sensitive",-0.666057325623168,-7.02010055676607,0.000114209098348924,1.75014470751211,0.0136508955057769
"246","235030_at","sensitive",-0.673699703991616,-7.01601387412783,0.000114672186026795,1.74615972919906,0.0136508955057769
"247","1555733_s_at","sensitive",-0.64213044973823,-7.00993274051984,0.000115365134605225,1.74022600691386,0.0136508955057769
"248","207275_s_at","sensitive",0.622022729571791,7.00198697716707,0.000116277562048843,1.73246576759785,0.0136508955057769
"249","232751_at","sensitive",-0.604830419106717,-7.00078294936563,0.000116416519365129,1.73128915134754,0.0136508955057769
"250","232615_at","sensitive",0.78502332411186,6.98540881065801,0.000118207127063096,1.71624879032345,0.0137218145906046
"251","206055_s_at","sensitive",-0.594159803352294,-6.96988857989346,0.000120045759987475,1.70103491337401,0.0137617253078134
"252","218668_s_at","sensitive",0.74082414561814,6.968757911285,0.000120180940059715,1.69992535988306,0.0137617253078134
"253","201503_at","sensitive",0.832702874276477,6.96765600980284,0.000120312843111748,1.69884387894687,0.0137617253078134
"254","222402_at","sensitive",0.716406806500487,6.94132244309006,0.000123513320622092,1.67295205532519,0.0139526669525059
"255","206555_s_at","sensitive",-0.586671246132869,-6.93790338374794,0.000123935733873069,1.66958382542094,0.0139715180402269
"256","222121_at","sensitive",0.830792366692255,6.92206716182575,0.000125913233685705,1.65396343112854,0.0140783354841839
"257","211711_s_at","sensitive",-0.627624585355063,-6.91709063667469,0.00012654186107455,1.64904806402772,0.0141197474576551
"258","212136_at","sensitive",-0.677852740516487,-6.9018793395407,0.00012848498668571,1.63400390675553,0.0142413578741242
"259","227525_at","sensitive",-0.616972261038487,-6.89107549559673,0.00012988516618003,1.62330062839263,0.01430629396239
"260","238845_at","sensitive",0.617769912724569,6.86703039443337,0.000133062482377909,1.59942511963937,0.014492412796837
"261","225603_s_at","sensitive",0.983744202948573,6.85457920685049,0.000134741539708943,1.58703227817298,0.0145319014175887
"262","217989_at","sensitive",-0.7501143920324,-6.84454966332943,0.000136111104973085,1.5770350770404,0.0145886348514699
"263","228191_at","sensitive",0.612209726786773,6.81712628981375,0.000139935205682936,1.54963321725028,0.0148574738349104
"264","235061_at","sensitive",-0.598657959364707,-6.81315960424906,0.000140498130960889,1.54566151515376,0.0148574738349104
"265","206640_x_at","sensitive",-0.65792742202694,-6.80750957699404,0.000141304278990386,1.54000078932754,0.0148574738349104
"266","203460_s_at","sensitive",-0.605372526494188,-6.80460043939894,0.000141721352270767,1.53708451389749,0.0148574738349104
"267","207663_x_at","sensitive",-0.676466570228343,-6.80100774916243,0.000142238306407568,1.53348147935545,0.0148574738349104
"268","212978_at","sensitive",0.658554354105497,6.79976507568874,0.000142417601070435,1.53223483436039,0.0148574738349104
"269","205548_s_at","sensitive",-0.628719732435345,-6.78500218365928,0.000144566865432916,1.5174092713521,0.0149417643998955
"270","216841_s_at","sensitive",-0.848020747557518,-6.76638104141896,0.000147329214085799,1.49866826208542,0.0150564949161515
"271","244563_at","sensitive",-0.626369791416075,-6.7106170973332,0.000155957154673487,1.44227186992874,0.015327792526518
"272","203725_at","sensitive",-0.684315051108333,-6.70247514872841,0.000157263048420916,1.43400314209688,0.015327792526518
"273","212936_at","sensitive",-0.590366397917325,-6.68239251411454,0.000160536158520006,1.41357013781313,0.0154901086982152
"274","227740_at","sensitive",0.873605048566004,6.6715072878722,0.000162341708346885,1.40247256637117,0.0155993548398347
"275","211148_s_at","sensitive",-0.705192412683213,-6.66185424097812,0.000163961686332285,1.39261799042563,0.0156998339758629
"276","211373_s_at","sensitive",-0.621029905266399,-6.64512019227318,0.000166812551038605,1.37550508493637,0.0158893314077278
"277","226147_s_at","sensitive",0.885837549478934,6.6170732032571,0.000171714523091726,1.34673900938697,0.0161591937177971
"278","212122_at","sensitive",1.14573303830653,6.60536190846752,0.000173808374948473,1.334696192492,0.0162166773042795
"279","219263_at","sensitive",-0.632581675131015,-6.56932982437334,0.00018042968551441,1.29752822317394,0.0164628336641694
"280","225971_at","sensitive",-0.69093781354352,-6.55146434746779,0.00018381574545856,1.2790344888982,0.0165843661434765
"281","209387_s_at","sensitive",-0.727641214008311,-6.52618160451738,0.000188728310750888,1.25278868075685,0.0168316040549792
"282","207198_s_at","sensitive",0.734293122901765,6.52373464884548,0.000189211419048487,1.25024390574553,0.0168316040549792
"283","209771_x_at","sensitive",-0.756396969022631,-6.50963108127863,0.000192022710968653,1.23556064514051,0.0169063473787619
"284","201151_s_at","sensitive",0.620939262184854,6.50241538647842,0.000193478863250994,1.22803788365946,0.0169526552055258
"285","1559462_at","sensitive",-0.611250849774658,-6.49587864583905,0.000194808544496358,1.22121683593335,0.0170146280676332
"286","231711_at","sensitive",1.17823445283621,6.46188180248691,0.000201888992884634,1.18564712381935,0.0174656339967838
"287","1555326_a_at","sensitive",0.603635908754177,6.45399451888063,0.000203572014821133,1.17737229823178,0.0175556780920275
"288","205452_at","sensitive",-0.620289291800941,-6.43724942625761,0.000207196801512615,1.15977609944955,0.0176656041177948
"289","241772_at","sensitive",0.896818209108638,6.43617634329349,0.000207431510628702,1.15864715969899,0.0176656041177948
"290","201260_s_at","sensitive",0.901335192541912,6.43190567097882,0.000208368525604004,1.15415261663796,0.0176724255988114
"291","212805_at","sensitive",0.770373574037252,6.43139315278991,0.000208481289643043,1.15361306318962,0.0176724255988114
"292","231874_at","sensitive",-0.732931903385318,-6.41929256977996,0.000211163345507265,1.14086365894002,0.0177440975006239
"293","229603_at","sensitive",-0.628834870296887,-6.41343552085658,0.000212475218008,1.13468530730526,0.0177440975006239
"294","218806_s_at","sensitive",-0.606444445139829,-6.38456526391258,0.000219074619105569,1.10416201862807,0.0179848420414369
"295","224810_s_at","sensitive",0.651517491650235,6.37869838930125,0.000220443221352195,1.09794511468665,0.0180075769320475
"296","204569_at","sensitive",-0.804920581750487,-6.36821038248932,0.000222913422055407,1.08681947510533,0.0180075769320475
"297","212300_at","sensitive",0.607582520953321,6.36649179264984,0.000223321103427713,1.08499494503387,0.0180075769320475
"298","218361_at","sensitive",0.730139706599479,6.36631005806096,0.000223364262374569,1.08480198366732,0.0180075769320475
"299","208502_s_at","sensitive",-0.600085424648909,-6.36543069952584,0.00022357322562394,1.08386823734903,0.0180075769320475
"300","1557543_at","sensitive",0.705801341250343,6.36379445396215,0.00022396262406148,1.08213050506319,0.0180075769320475
"301","218392_x_at","sensitive",0.705255285584972,6.36241327277781,0.000224291904722897,1.08066336773847,0.0180075769320475
"302","202234_s_at","sensitive",1.08161963377184,6.3397602443197,0.000229769529796837,1.05656268546919,0.0181116392721769
"303","216379_x_at","sensitive",-0.599413939911503,-6.334320797674,0.000231106710533601,1.05076498590651,0.0181548267218745
"304","205618_at","sensitive",-0.595417731685604,-6.25481947352919,0.000251663994819449,0.96555508836915,0.018734476850534
"305","213805_at","sensitive",-0.594380778007432,-6.23290084203853,0.000257681000224297,0.94190636642185,0.0189110183721657
"306","225969_at","sensitive",-0.642745734056571,-6.20880464438836,0.000264479656934981,0.915829865747598,0.0190709319919661
"307","229768_at","sensitive",0.644828311113161,6.20435486912314,0.000265756674422376,0.911005401149446,0.0190782271439527
"308","202165_at","sensitive",-0.608911768322142,-6.20088882628725,0.000266756090780225,0.907245558384687,0.0190931524202737
"309","203946_s_at","sensitive",-0.607444119606715,-6.17263920570843,0.000275058143848866,0.87653774632131,0.0193507785334071
"310","213506_at","sensitive",0.660854266470647,6.0845934499941,0.000302817344026264,0.780100085800077,0.0199716987751942
"311","205543_at","sensitive",-0.636290932940327,-6.07525949289727,0.000305936835325487,0.769811313377052,0.02005513277416
"312","1560814_a_at","sensitive",-0.621454690600992,-6.02671894774353,0.000322741474432202,0.716102747453239,0.0204135445456211
"313","212109_at","sensitive",0.939171235077169,6.02066758472113,0.000324906832343181,0.709383226128284,0.0204940180178426
"314","210675_s_at","sensitive",-0.684221401881322,-5.98938449709816,0.000336359296290653,0.674561323635138,0.0208508441323032
"315","87100_at","sensitive",0.632784555049888,5.97664424899188,0.000341150281551144,0.660339113194136,0.0209813179345431
"316","203358_s_at","sensitive",-1.23182757129867,-5.96410681712164,0.000345938513393146,0.646320232419551,0.0211805019258345
"317","243786_at","sensitive",0.777507506681993,5.92034015696905,0.000363243152052252,0.597202099364912,0.0213729194457591
"318","212806_at","sensitive",0.640174366805327,5.91862174926088,0.00036394176944159,0.595267858238524,0.0213729194457591
"319","243042_at","sensitive",0.607165994042137,5.91598334271201,0.000365017294255837,0.592297223115041,0.0213729194457591
"320","226806_s_at","sensitive",0.748241516417238,5.91529093994317,0.000365300126209347,0.591517463806607,0.0213729194457591
"321","1557637_at","sensitive",0.61727574694663,5.911940499552,0.000366672125105112,0.58774332405897,0.0213729194457591
"322","221949_at","sensitive",0.602113486355336,5.89993288171451,0.000371636043720912,0.574203682721822,0.0215702767414446
"323","226032_at","sensitive",0.585898396311598,5.8928997217084,0.000374577877254224,0.566263344900178,0.0215964438340631
"324","222826_at","sensitive",0.587409580739173,5.88275159863512,0.000378867940448093,0.554793441245957,0.021651004593477
"325","210024_s_at","sensitive",0.640856069017662,5.87867450799831,0.0003806067208811,0.550181047990583,0.021651004593477
"326","207126_x_at","sensitive",0.735783564722041,5.84205164760504,0.000396625493495999,0.508639928692778,0.0220829927259611
"327","210263_at","sensitive",-0.800483272831126,-5.8072593473881,0.000412533456481288,0.468991595498413,0.0223146226822836
"328","226580_at","sensitive",-0.649235805518058,-5.80707080229718,0.000412621555222474,0.468776246180605,0.0223146226822836
"329","226901_at","sensitive",-0.692106731950932,-5.79665319187797,0.00041752157241335,0.456869433812988,0.0224684960351377
"330","213701_at","sensitive",-0.756486778126201,-5.78606964843147,0.000422565301187878,0.444756464545347,0.0225008002211142
"331","208155_x_at","sensitive",-0.601903551991385,-5.77725157853995,0.000426818898273857,0.434651380787815,0.0225008002211142
"332","224368_s_at","sensitive",0.590907659881033,5.77261545190006,0.000429074120797562,0.42933396276682,0.0225008002211142
"333","225767_at","sensitive",0.84056081903417,5.76559686766764,0.000432513270113733,0.421277889412792,0.0226293426253286
"334","212888_at","sensitive",-0.707713644590991,-5.75648230639171,0.00043702481105106,0.410805057327353,0.0227058244580029
"335","207181_s_at","sensitive",0.638058520136995,5.75125988539411,0.00043963312977621,0.404798798851004,0.0227149814745358
"336","238722_x_at","sensitive",0.80307356847483,5.75059497318573,0.000439966445021187,0.40403379746236,0.0227149814745358
"337","224518_s_at","sensitive",0.845526919807186,5.74395858990223,0.000443308489827892,0.396394824599083,0.0228376167878673
"338","225880_at","sensitive",0.869069172484562,5.72574861959333,0.000452623255543815,0.375400000937145,0.0228376167878673
"339","228793_at","sensitive",0.615252844081114,5.72292041750484,0.00045408915780981,0.372134834153184,0.0228376167878673
"340","236650_at","sensitive",0.637760260484683,5.72245841120469,0.000454329118888224,0.371601332958905,0.0228376167878673
"341","228153_at","sensitive",-0.908419192413985,-5.72221615688112,0.000454454998906258,0.371321577320566,0.0228376167878673
"342","203240_at","sensitive",0.928558675341061,5.7017113896767,0.000465250011048431,0.347610797248707,0.0231202631096294
"343","243149_at","sensitive",0.744882433697908,5.69411601505674,0.000469320023003144,0.33881185976425,0.0232136488315721
"344","224976_at","sensitive",0.60799802075272,5.69366944483876,0.000469560535257225,0.338294256708028,0.0232136488315721
"345","204015_s_at","sensitive",-0.6923820324229,-5.59925019516904,0.000523591790300137,0.22818245961652,0.024239950156359
"346","230278_at","sensitive",0.669943766115823,5.59007679395142,0.000529195039274927,0.217412702603325,0.0243633267395687
"347","231950_at","sensitive",-0.607633274564974,-5.57568024635593,0.000538121964364146,0.200485162815329,0.0244977671953453
"348","206094_x_at","sensitive",0.820333314976878,5.5612509883094,0.00054723545843095,0.183487619368703,0.0247069353341967
"349","208935_s_at","sensitive",-0.97540092792659,-5.54831886407715,0.000555547579870461,0.168226820694355,0.0248578327458677
"350","225727_at","sensitive",0.905537805562804,5.54735417364039,0.000556173170340599,0.167087400714066,0.0248578327458677
"351","236938_at","sensitive",0.601270983396434,5.54676336395438,0.000556556685547132,0.16638951076774,0.0248578327458677
"352","223093_at","sensitive",-0.614807859331161,-5.5461124497793,0.000556979553014024,0.165620561352277,0.0248578327458677
"353","210230_at","sensitive",0.586812532540367,5.53319131618562,0.000565447243889857,0.150343002261384,0.0250983302970947
"354","201551_s_at","sensitive",0.678304730689254,5.51048801715417,0.000580670076609586,0.123437729341051,0.0253896876310793
"355","208711_s_at","sensitive",-0.773490643503215,-5.5072192361101,0.000582898655243925,0.119557484985549,0.0253896876310793
"356","225516_at","sensitive",0.691707950444182,5.49380003159365,0.000592146474360401,0.103610976778694,0.0253896876310793
"357","242932_at","sensitive",0.737146810115277,5.46973777622773,0.000609134952361768,0.0749480719151645,0.0256387663146079
"358","221805_at","sensitive",-0.655724325007936,-5.45502361331894,0.000619786653151254,0.0573769522247316,0.0258875746837623
"359","204485_s_at","sensitive",0.700750268036081,5.44457039963494,0.000627477981090787,0.0448739549079749,0.0260466990263556
"360","234276_at","sensitive",0.598304795436432,5.41886920098948,0.000646837669213811,0.0140617173907547,0.026392425047959
"361","202557_at","sensitive",-0.601520296307709,-5.4156532202249,0.00064930592123892,0.0101990555570266,0.0264339547607877
"362","225028_at","sensitive",-0.680393801241636,-5.41390109194454,0.000650655019600272,0.00809393424952631,0.0264691690451227
"363","242691_at","sensitive",0.809975486798124,5.41275757610427,0.000651537158761191,0.00671978524801897,0.0264853488143257
"364","222553_x_at","sensitive",-0.60792999100691,-5.40892639162867,0.000654502213837599,0.00211443309173021,0.0264877191277355
"365","224691_at","sensitive",0.861446146828253,5.39428779972828,0.000665968501006888,-0.0155029671134104,0.0268128334260321
"366","208651_x_at","sensitive",-0.738195948994724,-5.37106719474025,0.000684611595359115,-0.0435163923935429,0.0270413117152789
"367","1555790_a_at","sensitive",0.610509522373204,5.37059437535794,0.000684997105178991,-0.0440876664338843,0.0270413117152789
"368","239923_at","sensitive",0.729380605728547,5.36914505944029,0.000686180278349898,-0.0458389865236288,0.0270684752660755
"369","209989_at","sensitive",0.700621334137434,5.35294688890768,0.000699557514372537,-0.0654345261225693,0.0272550250642359
"370","208650_s_at","sensitive",-0.744285790586325,-5.33389780039569,0.000715656237344189,-0.088530745493518,0.027370503184512
"371","201634_s_at","sensitive",0.598426569755074,5.32253844545951,0.000725449261131306,-0.102330171194336,0.0275252868510438
"372","231819_at","sensitive",-0.62944781855334,-5.31523356957894,0.000731824432404635,-0.111214728270647,0.0276903120011927
"373","209882_at","sensitive",-0.700259769483012,-5.29640531695104,0.0007485412929908,-0.134152669556589,0.0279247917394298
"374","212957_s_at","sensitive",-0.6053416132704,-5.28260466553783,0.000761060069703225,-0.151000496622649,0.0280586374315737
"375","1561166_a_at","sensitive",0.617430289731469,5.25545516093646,0.000786362738895295,-0.18423080337532,0.0283978749994057
"376","214306_at","sensitive",0.637688125061948,5.24142171770922,0.000799801708625258,-0.201452245261911,0.0285438370881762
"377","240271_at","sensitive",0.729959123713424,5.23833351555473,0.000802792739577632,-0.205246106927921,0.0285900987107412
"378","238030_at","sensitive",0.917503498488334,5.23446421323834,0.000806557596888959,-0.210001643814046,0.0286913055366974
"379","224484_s_at","sensitive",-0.65908272831821,-5.17787785303262,0.000863883520225503,-0.27981487364886,0.0294836650863479
"380","235003_at","sensitive",1.10585609842555,5.17000058382996,0.000872211426370035,-0.289572987183279,0.0296199749917898
"381","203049_s_at","sensitive",0.63744875193177,5.1286815225009,0.000917358266425718,-0.340916374335556,0.0305142951491908
"382","209656_s_at","sensitive",-0.640750836270066,-5.12561506669296,0.000920809314491821,-0.344737406163723,0.0305493017414079
"383","210145_at","sensitive",-0.898024557858596,-5.12014033620991,0.000927006049250591,-0.351562981914629,0.0306659015264969
"384","228324_at","sensitive",0.604222275741835,5.11700083431313,0.000930580157729359,-0.355479244468554,0.0307057755726329
"385","206653_at","sensitive",0.711827378602096,5.11285402573677,0.000935324140275803,-0.360654399070619,0.0307861306049793
"386","212733_at","sensitive",0.686493068001421,5.10580257532137,0.00094345190884599,-0.369460677855954,0.0308217774795373
"387","225597_at","sensitive",-0.614067886431503,-5.04911117759289,0.0010116747577592,-0.440543167434033,0.0317710036648386
"388","226537_at","sensitive",0.649880965996798,5.03789045806748,0.00102580720576716,-0.454671958563774,0.0319943006134168
"389","201701_s_at","sensitive",-0.713660232688224,-5.01238594574626,0.00105873930964599,-0.48685992126823,0.0323931571096218
"390","242019_at","sensitive",-0.614208358735516,-4.99341160452661,0.00108398869498111,-0.510872700110156,0.0327124251231132
"391","207086_x_at","sensitive",-0.588670530706285,-4.98149802778727,0.00110017798553461,-0.525978688724365,0.0329522593745927
"392","239519_at","sensitive",0.705475713923012,4.9521482400064,0.00114119920729512,-0.563288279664939,0.0336542970112516
"393","215125_s_at","sensitive",0.957016594582539,4.94220081322428,0.0011554790050602,-0.575964206681158,0.0338475666942347
"394","231867_at","sensitive",0.586594880794851,4.91761262745213,0.00119162007867156,-0.607363473835762,0.0344020043441243
"395","242110_at","sensitive",0.753601196731349,4.91197988445488,0.0012000719627652,-0.614569902850728,0.0344725790915718
"396","239714_at","sensitive",0.641693546328938,4.89644127590202,0.00122372857619585,-0.634475580589587,0.0346237142919366
"397","213793_s_at","sensitive",-0.604802948367968,-4.88487626085791,0.00124166587120145,-0.649315547782349,0.0346898730239852
"398","225785_at","sensitive",0.916772685687883,4.81717572493012,0.00135259484433369,-0.736609384518931,0.0359694178569769
"399","239343_at","sensitive",-0.627214370509787,-4.80041207467351,0.00138170195047315,-0.758335983130576,0.0362218338745375
"400","214860_at","sensitive",-0.609020384242581,-4.78503588086041,0.00140900097406178,-0.778303224208093,0.0366701472408485
"401","266_s_at","sensitive",-0.755105430375533,-4.78496605292648,0.00140912627989067,-0.778393986278807,0.0366701472408485
"402","224893_at","sensitive",0.660553780057829,4.77146722615914,0.00143357944457899,-0.795954107864149,0.036985406386062
"403","238273_at","sensitive",-0.676686403846916,-4.77045618151054,0.00143542947800714,-0.797270491545023,0.036985406386062
"404","1552766_at","sensitive",-0.636683073389986,-4.75148580868719,0.00147062856023047,-0.821999778745997,0.0373907491820018
"405","213056_at","sensitive",-0.585712719036942,-4.74088259527681,0.00149071133319882,-0.835846497612624,0.0375943921322166
"406","225411_at","sensitive",0.668842119063966,4.73980241294952,0.00149277393112341,-0.83725809758461,0.0376290524131731
"407","227121_at","sensitive",0.597719604063301,4.67501618335878,0.00162235161728428,-0.922256918707149,0.0390758038215939
"408","1562836_at","sensitive",-0.767465497849901,-4.66004475776014,0.00165400580372159,-0.941992969564185,0.039473054263849
"409","209854_s_at","sensitive",0.661238367804222,4.63427153563794,0.00171008348154587,-0.976050778270096,0.0400381642757789
"410","241580_at","sensitive",-0.625822657187507,-4.61841447233551,0.00174561068545511,-0.997056666574976,0.0403061138605711
"411","203650_at","sensitive",-0.643365467794338,-4.58790977792307,0.00181623302416579,-1.03757695699989,0.041119064429095
"412","219012_s_at","sensitive",-0.615903702843231,-4.54942494160577,0.0019097937805462,-1.08890493711251,0.0419012740575296
"413","205660_at","sensitive",-1.24928995616081,-4.50837526898126,0.00201539281733684,-1.14390821008202,0.0429577750206615
"414","215245_x_at","sensitive",-0.59419175952161,-4.48161992514427,0.00208762276660759,-1.17989931335388,0.0435893463475811
"415","209702_at","sensitive",-0.806198020062888,-4.47890724553224,0.00209510141336671,-1.18355459689563,0.0436712427662314
"416","213548_s_at","sensitive",0.641641079731771,4.45610913769044,0.00215911492381717,-1.21431969463919,0.0442930334678344
"417","1553678_a_at","sensitive",0.597474171676118,4.43859812242215,0.00220972331998841,-1.23800473190127,0.0447664710051206
"418","226671_at","sensitive",1.07660980762145,4.43544474209866,0.00221897280023853,-1.24227496759352,0.0447940128804893
"419","204070_at","sensitive",-0.756462208577224,-4.42958297109804,0.00223627825455542,-1.25021692694144,0.0449684338935073
"420","206214_at","sensitive",-0.741312044003708,-4.42715599694575,0.00224348608987517,-1.25350672402345,0.0449709695727799
"421","226757_at","sensitive",-1.01188497740362,-4.42209814246283,0.00225858840415602,-1.26036563835062,0.0451146820087585
"422","229413_s_at","sensitive",0.612701928128443,4.40978485194705,0.00229581751308743,-1.27708009066136,0.0453482017803667
"423","206061_s_at","sensitive",-0.845632986493506,-4.40303585263264,0.0023165047940165,-1.28625131416916,0.0455429340571205
"424","205583_s_at","sensitive",-0.921221746960635,-4.40099881799569,0.00232278840838365,-1.2890208216805,0.0456172615762845
"425","232145_at","sensitive",-0.680272772313439,-4.38427177087785,0.00237509009540146,-1.31178670235789,0.0460163185563695
"426","210687_at","sensitive",0.643337697658883,4.38027712144046,0.00238776829771807,-1.31722987365232,0.0461343150948234
"427","207242_s_at","sensitive",0.694989962919755,4.34165934578981,0.0025141832499524,-1.36997731021174,0.0472706221427605
"428","1552701_a_at","sensitive",0.627295599152876,4.30531101063578,0.00263980946281984,-1.41983334877148,0.0484377535882155
"429","211600_at","sensitive",-0.590990366027614,-4.28281889991006,0.0027209368325584,-1.45078472546467,0.0489619676487485
"430","219848_s_at","sensitive",-0.825014282378025,-4.26407165157944,0.00279061823926324,-1.47664146380562,0.0496508468049845
"431","227062_at","sensitive",0.873600110185671,4.25998042119224,0.00280607991514896,-1.4822912792544,0.0497963061865528
